team,PA,AB,H,_2B,_3B,HR,BB,HBP,SO,SF,wOBA,ISO,BABIP,wRAA,wRC,wRC+,BatRuns,IP,ER,R,PitchRuns,WAR_proxy
Central Arkansas,749,617,190,47,8,17,110,8,100,0,0.3921496598639455,0.1847649918962723,0.346,27.622076376302495,117.50207637630248,130.7321722032738,27.622076376302495,152.60000000000002,59,89,-59.0,-3.1377923623697503
Albany,326,295,79,24,1,6,19,4,41,0,0.3168867924528302,0.14915254237288136,0.29435483870967744,-9.312960995838937,29.807039004161062,76.19386248507429,-9.312960995838937,73.5,30,41,-30.0,-3.9312960995838937
Central Michigan,606,532,177,32,5,14,54,1,94,0,0.3788415672913118,0.15789473684210525,0.38443396226415094,15.335649453163295,88.0556494531633,121.08862686078564,15.335649453163295,121.1,58,95,-58.0,-4.2664350546836705
Baylor,652,558,173,32,3,12,64,14,59,0,0.36418238993710694,0.13261648745519714,0.33059548254620125,8.188625451581647,86.42862545158164,110.46603457512991,8.188625451581647,139.89999999999998,51,75,-51.0,-4.2811374548418355
Alabama A&M,647,509,179,33,5,17,89,24,44,0,0.43157556270096464,0.18467583497053044,0.36160714285714285,46.041814268666464,123.68181426866647,159.30166701270798,46.041814268666464,115.8,96,151,-96.0,-4.995818573133354
California Baptist,818,687,200,37,8,23,85,27,93,0,0.3706382978723404,0.17758369723435224,0.30998248686514884,14.86557492244404,113.02557492244404,115.1442287310962,14.86557492244404,169.49999999999997,67,97,-67.0,-5.213442507755596
Butler,543,437,141,27,1,12,85,6,64,0,0.39636363636363636,0.14874141876430205,0.3573407202216066,22.014813180985502,87.1748131809855,133.78577836247007,22.014813180985502,97.2,76,132,-76.0,-5.39851868190145
Central Connecticut,293,274,69,24,0,5,18,1,55,0,0.29846416382252555,0.14233576642335766,0.29906542056074764,-13.064003331708104,22.095996668291892,62.84413159354919,-13.064003331708104,64.19999999999999,41,65,-41.0,-5.406400333170811
Bowling Green,652,516,144,23,0,16,93,24,79,0,0.3673301737756714,0.1375968992248062,0.30403800475059384,9.973282027880797,88.2132820278808,112.74703735669836,9.973282027880797,122.50000000000001,65,101,-65.0,-5.50267179721192
Canisius,308,270,66,13,0,5,27,7,52,0,0.30032894736842103,0.1037037037037037,0.2863849765258216,-13.233371282906125,23.726628717093874,64.19542401811114,-13.233371282906125,68.5,43,64,-43.0,-5.623337128290613
Alcorn State,412,356,105,22,3,7,38,4,57,0,0.347286432160804,0.13764044943820225,0.3356164383561644,-0.8787530311312539,48.561246968868744,98.2225869111423,-0.8787530311312539,81.69999999999999,58,94,-58.0,-5.887875303113125
Colorado State,683,587,162,31,1,11,66,14,72,0,0.33073463268365816,0.11243611584327087,0.2996031746031746,-11.287097370141366,70.67290262985863,86.22852931900759,-11.287097370141366,148.6,49,81,-49.0,-6.028709737014137
Columbia,391,339,86,18,0,5,41,7,54,0,0.3106201550387597,0.09734513274336283,0.2892857142857143,-13.3004964427871,33.6195035572129,71.65282088067542,-13.3004964427871,79.6,48,74,-48.0,-6.13004964427871
Cal State Fullerton,676,595,176,17,2,19,50,9,95,0,0.3398929663608563,0.13109243697478992,0.3264033264033264,-5.787909567911508,75.33209043208848,92.86500299813669,-5.787909567911508,153.79999999999998,60,87,-60.0,-6.578790956791151
Brown,203,190,38,8,0,2,6,1,33,0,0.2184771573604061,0.07368421052631578,0.23225806451612904,-23.17061503234207,1.1893849676579293,4.8825327079553755,-23.17061503234207,48.7,48,81,-48.0,-7.117061503234207
Boston University,731,612,182,31,7,14,89,15,86,0,0.3658798882681564,0.14215686274509803,0.328125,10.259824033649295,97.9798240336493,111.69610582951354,10.259824033649295,144.60000000000002,84,117,-84.0,-7.3740175966350705
Binghamton,497,427,120,24,1,18,51,12,103,0,0.36171428571428565,0.1873536299765808,0.3333333333333333,5.175292760831673,64.81529276083167,108.67755325424491,5.175292760831673,97.6,79,126,-79.0,-7.382470723916834
Boston College,737,646,194,33,2,16,67,7,141,0,0.34850000000000003,0.13157894736842105,0.36400817995910023,-0.794205442318402,87.6457945576816,99.10198389606694,-0.794205442318402,151.7,77,126,-77.0,-7.77942054423184
Army,546,481,122,23,5,4,48,6,91,0,0.29880373831775703,0.09355509355509356,0.30569948186528495,-24.18330091521406,41.336699084785934,63.090200068354605,-24.18330091521406,114.9,57,85,-57.0,-8.118330091521406
Charlotte,727,638,202,34,8,22,65,11,105,0,0.3786694677871148,0.18181818181818182,0.3522504892367906,18.288921256348306,105.5289212563483,120.96391707513561,18.288921256348306,153.6,101,149,-101.0,-8.27110787436517
Coastal Carolina,709,603,179,29,0,33,79,14,108,0,0.38317528735632184,0.21227197346600332,0.31601731601731603,20.614036364540844,105.69403636454084,124.22900371948853,20.614036364540844,147.49999999999997,107,159,-107.0,-8.638596363545915
Chattanooga,717,626,183,25,6,7,62,10,82,0,0.32971346704871063,0.0926517571884984,0.32774674115456237,-12.485647948062706,73.55435205193729,85.48855422121953,-12.485647948062706,146.4,76,127,-76.0,-8.84856479480627
Colgate,658,571,140,33,2,29,64,16,142,0,0.34161290322580645,0.2171628721541156,0.2775,-4.649690626465005,74.31030937353499,94.11133405969478,-4.649690626465005,137.5,85,154,-85.0,-8.9649690626465
Boise State,813,695,188,39,2,23,81,19,147,0,0.34437735849056605,0.16115107913669063,0.3142857142857143,-3.790632812883901,93.7693671871161,96.11456251241914,-3.790632812883901,172.6,86,130,-86.0,-8.97906328128839
Bellarmine,680,580,170,22,4,13,73,13,76,0,0.34920420420420417,0.11896551724137931,0.319755600814664,-0.316382133106063,81.28361786689393,99.61227679766415,-0.316382133106063,136.70000000000002,90,144,-90.0,-9.031638213310606
Bryant,511,422,95,16,3,6,64,11,106,0,0.3002012072434607,0.0947867298578199,0.2870967741935484,-22.012127038924444,39.30787296107556,64.10285871016889,-22.012127038924444,108.70000000000002,81,116,-81.0,-10.301212703892444
Bucknell,530,457,119,31,1,5,54,8,85,0,0.31620423892100197,0.1050328227571116,0.3106267029972752,-15.455271608944017,48.14472839105598,75.6992584765031,-15.455271608944017,103.9,88,151,-88.0,-10.345527160894402
Arkansas-Pine Bluff,358,310,64,7,0,3,33,8,90,0,0.2565242165242165,0.05161290322580645,0.28110599078341014,-29.018249008971832,13.941750991028169,32.45286543535421,-29.018249008971832,79.3,77,115,-77.0,-10.601824900897183
Cal Poly,607,529,134,20,1,2,52,4,86,0,0.28305982905982907,0.052930056710775046,0.29931972789115646,-35.19514428722117,37.644855712778835,51.68157017130538,-35.19514428722117,135.3,74,112,-74.0,-10.919514428722117
College of Charleston,671,590,159,18,5,9,61,12,107,0,0.31506787330316743,0.09322033898305085,0.31645569620253167,-20.23000170912575,60.289998290874244,74.8758051302462,-20.23000170912575,152.3,89,149,-89.0,-10.923000170912577
Cal State Northridge,547,487,145,16,2,6,28,18,74,0,0.3230956848030019,0.07802874743326489,0.3415233415233415,-12.673075520846002,52.966924479154,80.69305984027119,-12.673075520846002,117.4,98,144,-98.0,-11.0673075520846
Buffalo,645,542,151,18,4,9,80,11,93,0,0.33748815165876783,0.09778597785977859,0.32272727272727275,-6.871275055830948,70.52872494416904,91.12238364879721,-6.871275055830948,125.7,104,152,-104.0,-11.087127505583094
Akron,691,612,151,22,4,13,57,9,130,0,0.29811209439528025,0.11274509803921569,0.2942430703624733,-31.02119388630423,51.89880611369577,62.58900882018303,-31.02119388630423,151.4,81,125,-81.0,-11.202119388630424
California,699,603,155,29,2,19,68,17,124,0,0.3294186046511628,0.14925373134328357,0.2956521739130435,-12.351425776533167,71.52857422346683,85.27488581719938,-12.351425776533167,144.0,100,156,-100.0,-11.235142577653317
Bradley,565,507,134,30,3,17,49,4,94,0,0.33,0.17159763313609466,0.29545454545454547,-9.697985353249235,58.10201464675076,85.69618679461765,-9.697985353249235,110.5,108,152,-108.0,-11.769798535324924
BYU,622,536,134,22,4,16,61,13,112,0,0.32165573770491807,0.1455223880597015,0.28921568627450983,-15.189523696098234,59.450476303901766,79.64961991412348,-15.189523696098234,127.60000000000001,115,169,-115.0,-13.018952369609824
Alabama State,621,527,146,24,9,9,60,18,103,0,0.3408099173553719,0.13092979127134724,0.3301204819277108,-4.821846228750102,69.69815377124989,93.52946024053931,-4.821846228750102,130.3,134,212,-134.0,-13.88218462287501
Bethune-Cookman,674,583,146,14,5,1,62,12,96,0,0.2863774733637747,0.04631217838765009,0.29835390946502055,-37.13551799252703,43.74448200747297,54.0856602466283,-37.13551799252703,146.2,113,172,-113.0,-15.013551799252701
Charleston Southern,627,567,135,17,3,4,39,8,85,0,0.2651465798045603,0.06172839506172839,0.27405857740585776,-46.12140163185204,29.118598368147957,38.70095476893668,-46.12140163185204,148.7,109,164,-109.0,-15.512140163185204
Abilene Christian,612,547,130,19,4,13,49,10,122,0,0.29363036303630363,0.1206581352833638,0.28398058252427183,-29.859692436973834,43.58030756302617,59.34137740063476,-29.859692436973834,132.70000000000002,146,221,-146.0,-17.585969243697384
