team,PA,AB,H,_2B,_3B,HR,BB,HBP,SO,SF,wOBA,ISO,BABIP,wRAA,wRC,wRC+,BatRuns,IP,ER,R,PitchRuns,WAR_proxy
Columbia,803,684,171,37,2,15,87,19,113,0,0.3212025316455696,0.12573099415204678,0.2805755395683453,-25.619841668640216,70.74015833135978,73.4123685464506,-25.619841668640216,168.6,78,123,-78.0,-10.361984166864023
Canisius,676,593,151,26,2,13,61,12,113,0,0.311021021021021,0.1163575042158516,0.2955032119914347,-27.55284418485393,53.56715581514606,66.03446229677769,-27.55284418485393,144.70000000000002,77,131,-77.0,-10.455284418485395
Brown,550,478,117,20,4,17,52,6,94,0,0.31811567164179105,0.16527196652719664,0.2724795640326976,-19.024161108975836,46.97583889102417,71.17551347124873,-19.024161108975836,123.4,91,148,-91.0,-11.002416110897583
Army,906,805,209,36,7,18,73,11,143,0,0.3123847019122609,0.12919254658385093,0.296583850931677,-35.85298921054038,72.86701078945961,67.02263685564719,-35.85298921054038,194.79999999999998,80,132,-80.0,-11.585298921054038
Charlotte,1061,936,288,48,10,33,88,18,137,0,0.3690403071017274,0.17841880341880342,0.3328981723237598,10.284175249848223,137.60417524984823,108.07742322482584,10.284175249848223,224.6,129,192,-129.0,-11.871582475015177
Boston College,965,841,243,41,2,25,91,9,209,0,0.3445589798087141,0.1426872770511296,0.35914332784184516,-11.189370721093335,104.61062927890666,90.33733098351179,-11.189370721093335,197.99999999999997,121,196,-121.0,-13.218937072109332
Coastal Carolina,1084,917,267,40,1,56,129,19,153,0,0.38586854460093895,0.22900763358778625,0.2980225988700565,26.369555130110196,156.44955513011018,120.27179822425444,26.369555130110196,223.79999999999995,160,245,-160.0,-13.36304448698898
Chattanooga,1007,850,248,37,6,12,106,16,115,0,0.34075102880658437,0.1,0.326417704011065,-15.01080981269358,105.82919018730641,87.57794619935983,-15.01080981269358,202.3,120,198,-120.0,-13.501080981269359
Akron,1006,864,221,34,6,22,113,13,168,0,0.32331313131313133,0.12962962962962962,0.2952522255192878,-30.25027280762303,90.46972719237696,74.94178859540835,-30.25027280762303,213.4,105,158,-105.0,-13.525027280762302
Boise State,1145,976,266,53,3,27,113,25,191,0,0.339524236983842,0.14344262295081966,0.3153034300791557,-18.289359867331786,119.11064013266822,86.68896661766247,-18.289359867331786,241.99999999999997,119,178,-119.0,-13.72893598673318
Bryant,749,629,152,24,4,11,84,17,142,0,0.30953424657534245,0.10333863275039745,0.296218487394958,-31.496567948363378,58.38343205163662,64.95708951005409,-31.496567948363378,162.7,106,155,-106.0,-13.749656794836337
Cal State Northridge,829,719,204,24,3,9,55,34,103,0,0.32249999999999995,0.07927677329624479,0.3212520593080725,-25.51407032144943,73.96592967855057,74.35256300618272,-25.51407032144943,177.29999999999998,120,189,-120.0,-14.551407032144942
Bellarmine,960,817,227,34,4,18,104,16,119,0,0.3367662753468517,0.1175030599755202,0.3073529411764706,-17.636608866462122,97.56339113353786,84.69044369230718,-17.636608866462122,200.29999999999998,129,202,-129.0,-14.663660886646213
Bucknell,885,754,215,47,5,8,99,13,129,0,0.3397228637413395,0.10742705570291777,0.3354943273905997,-13.983461208229187,92.21653879177082,86.83289905063167,-13.983461208229187,172.7,136,219,-136.0,-14.99834612082292
Arkansas-Pine Bluff,780,675,182,21,7,9,78,13,143,0,0.3183289817232376,0.09185185185185185,0.33078393881453155,-26.83503950958223,66.76496049041776,71.33008599403607,-26.83503950958223,158.0,126,192,-126.0,-15.283503950958224
Cal Poly,879,767,202,31,2,3,73,5,98,0,0.29088757396449705,0.05736636245110821,0.2987987987987988,-51.21580565864982,54.26419434135017,51.4450079079922,-51.21580565864982,195.39999999999998,102,158,-102.0,-15.321580565864982
Alcorn State,744,649,163,26,6,14,65,6,107,0,0.30536111111111114,0.12326656394453005,0.2821969696969697,-33.98614769010901,55.293852309890994,61.93307830408937,-33.98614769010901,156.59999999999997,120,186,-120.0,-15.398614769010901
Buffalo,1037,869,255,32,6,21,133,18,126,0,0.358078431372549,0.12313003452243959,0.32409972299168976,0.1667931730097653,124.60679317300976,100.13403501527624,0.1667931730097653,201.6,157,230,-157.0,-15.683320682699023
Alabama A&M,1173,970,326,54,18,26,139,33,120,0,0.40610332749562167,0.1731958762886598,0.3640776699029126,49.17406173303696,189.93406173303694,134.93468437982165,49.17406173303696,218.49999999999997,207,317,-207.0,-15.782593826696305
California,1025,888,239,50,4,31,97,24,181,0,0.34378592666005947,0.17004504504504506,0.3076923076923077,-12.574108522776989,110.42589147722302,89.77714754245774,-12.574108522776989,211.7,157,250,-157.0,-16.957410852277697
BYU,936,803,208,36,6,31,97,18,158,0,0.339640522875817,0.17559153175591533,0.28827361563517917,-14.856306090790584,97.46369390920941,86.77323175677476,-14.856306090790584,195.29999999999998,159,231,-159.0,-17.385630609079058
Alabama State,1153,982,297,53,16,16,112,26,159,0,0.35921428571428565,0.1354378818737271,0.34820322180916974,1.3242682871556413,139.68426828715562,100.95711787160712,1.3242682871556413,232.2,185,305,-185.0,-18.367573171284437
College of Charleston,1027,903,234,33,10,9,88,21,152,0,0.3045948616600791,0.08859357696567,0.3032345013477089,-47.59796837300539,75.6420316269946,61.37782507870383,-47.59796837300539,234.49999999999997,143,225,-143.0,-19.05979683730054
Bradley,1018,902,238,47,5,32,91,7,177,0,0.33029000000000003,0.1696230598669623,0.2972582972582973,-24.435065553386256,97.72493444661374,79.99749054241467,-24.435065553386256,201.39999999999998,187,278,-187.0,-21.143506555338625
Bethune-Cookman,989,848,215,23,7,2,96,14,120,0,0.2910960334029228,0.05070754716981132,0.29338842975206614,-57.44578949774872,61.23421050225127,51.59606547206882,-57.44578949774872,215.2,161,242,-161.0,-21.84457894977487
Abilene Christian,842,755,190,26,8,18,66,13,158,0,0.30549160671462827,0.1271523178807947,0.2970639032815199,-38.367272204885985,62.67272779511401,62.02764033562352,-38.367272204885985,181.7,188,291,-188.0,-22.6367272204886
Charleston Southern,974,875,218,32,9,5,69,11,125,0,0.2812984293193717,0.07428571428571429,0.2859060402684564,-64.87266335222748,52.00733664777252,44.4963523680463,-64.87266335222748,223.49999999999997,178,266,-178.0,-24.287266335222746
